date_of_data,facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,last_visit_date,inspection_visits,complaint_visits,other_visits,total_visits,all_visit_dates,inspection_visit_dates,inspect_type_a,inspect_type_b,other_visit_dates,other_type_a,other_type_b,geocoded_address,google_proper_address,latitude,longitude,location_type,partial_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191202461,PASADENA DAY NURSERY FOR CHILD DEVELOPMENT,"PASADENA DAY NURSERY FOR CHILD DEVELOPMENT, INC",JEANNETTE ROMERO,(626) 449-6220,450 NORTH GARFIELD AVENUE,PASADENA,CA,91101,Los Angeles,33,38,Licensed,9/2/94,,7/2/14,3,3,5,11,"07/02/2014, 04/28/2014, 04/16/2014, 01/27/2014, 12/11/2013, 11/04/2013, 02/27/2013, 02/27/2013, 09/26/2011, 10/26/2010, 10/19/2010","11/04/2013, 09/26/2011, 10/19/2010",8,13,"04/16/2014, 01/27/2014, 12/11/2013, 02/27/2013, 10/26/2010",1,1,"450 NORTH GARFIELD AVENUE, PASADENA, CA 91101","450 Garfield Avenue, Pasadena, CA 91101, USA",34.1534661,-118.1440544,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,INFANT CENTER,191223394,PASADENA DAY NURSERY FOR CHILD DEVELOPMENT,"PASADENA DAY NURSERY FOR CHILD DEVELOPMENT,INC.",JEANNETTE ROMERO,(626) 449-6220,450 NORTH GARFIELD AVENUE,PASADENA,CA,91101,Los Angeles,33,22,Licensed,10/1/88,,2/24/14,2,0,7,9,"12/11/2013, 11/18/2013, 11/04/2013, 10/23/2013, 10/17/2013, 10/09/2013, 09/16/2013, 10/26/2010, 10/19/2010","10/09/2013, 10/19/2010",3,7,"12/11/2013, 11/18/2013, 11/04/2013, 10/23/2013, 10/17/2013, 09/16/2013, 10/26/2010",1,0,"450 NORTH GARFIELD AVENUE, PASADENA, CA 91101","450 Garfield Avenue, Pasadena, CA 91101, USA",34.1534661,-118.1440544,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,INFANT CENTER,198017844,PASADENA PRESCHOOL ACADEMY,SUNLAND ACADEMIES PASADENA INC.,"GUNASEKARA, HISSANKA",(626) 794-4614,2631 WOODLYN,PASADENA,CA,91107,Los Angeles,33,32,Licensed,5/15/14,,9/9/14,1,0,3,4,"09/09/2014, 05/15/2014, 05/06/2014, 05/02/2014",9/9/14,0,0,"05/15/2014, 05/06/2014, 05/02/2014",0,0,"2631 WOODLYN, PASADENA, CA 91107","2631 Woodlyn Road, Pasadena, CA 91107, USA",34.1667949,-118.0959444,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198017845,PASADENA PRESCHOOL ACADEMY,"SUNLAND ACADEMIES PASADENA, INC","GUNASEKARA, HISSANKA",(626) 794-4614,2611 WOODLYN,PASADENA,CA,91107,Los Angeles,33,75,Licensed,5/15/14,,5/2/14,0,0,1,1,5/2/14,,0,0,5/2/14,0,0,"2611 WOODLYN, PASADENA, CA 91107","2611 Woodlyn Road, Pasadena, CA 91107, USA",34.16679,-118.0962597,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198013641,PASADENA WALDORF SCHOOL,PASADENA WALDORF SCHOOL,DOROTHEA HAMILTON-JOHN,(626) 794-9564,209 E. MARIPOSA STREET,ALTADENA,CA,91001,Los Angeles,33,20,Licensed,9/14/07,,9/7/12,2,0,0,2,"09/07/2012, 09/14/2011","09/07/2012, 09/14/2011",0,1,,0,0,"209 E. MARIPOSA STREET, ALTADENA, CA 91001","209 East Mariposa Street, Altadena, CA 91001, USA",34.192511,-118.144831,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,SCHOOL AGE DAY CARE CENTER,197418417,PASEO DEL REY S.T.A.R.,"STAR, INC.",SASHA SARGENT,(310) 863-3278,7751 PASEO DEL REY,PLAYA DEL REY,CA,90293,Los Angeles,30,75,Licensed,3/6/13,,11/2/12,0,0,1,1,11/2/12,,0,0,11/2/12,0,0,"7751 PASEO DEL REY, PLAYA DEL REY, CA 90293","7751 Paseo Del Rey, Playa del Rey, CA 90293, USA",33.9564157,-118.4342345,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198016309,PASITOS HOLLYDALE EARLY HEAD START,HUMAN SERVICES ASSOCIATION,CECILIA VERDUZCO,(323) 513-0633,12221 INDUSTRIAL AVENUE,SOUTH GATE,CA,90280,Los Angeles,33,16,Licensed,8/23/11,,9/24/14,1,0,1,2,"09/24/2014, 07/08/2011",9/24/14,0,0,7/8/11,0,0,"12221 INDUSTRIAL AVENUE, SOUTH GATE, CA 90280","12221 Industrial Avenue, South Gate, CA 90280, USA",33.9153149,-118.1639814,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198011375,PASITOS MILES PRE-KINDERGARTEN ACADEMY,HUMAN SERVICES ASSOCIATION,LETICIA RICO,(323) 513-0595,6720 MILES AVENUE,HUNTINGTON PARK,CA,90255,Los Angeles,33,30,Licensed,3/15/05,,2/6/14,1,0,2,3,"02/06/2014, 01/16/2013, 01/16/2013",2/6/14,3,2,"01/16/2013, 01/16/2013",0,0,"6720 MILES AVENUE, HUNTINGTON PARK, CA 90255","6720 Miles Avenue, Huntington Park, CA 90255, USA",33.978041,-118.216816,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198011377,PASITOS SAN MIGUEL PRE-KINDERGARTEN ACADEMY,HUMAN SERVICES ASSOCIATION,LAURA CARDENAS,(323) 513-0594,9801 SAN MIGUEL AVENUE,SOUTH GATE,CA,90280,Los Angeles,33,15,Licensed,3/30/05,,10/13/11,1,0,0,1,10/13/11,10/13/11,0,1,,0,0,"9801 SAN MIGUEL AVENUE, SOUTH GATE, CA 90280","9801 San Miguel Avenue, South Gate, CA 90280, USA",33.945228,-118.2010046,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198013501,PATHWAYS CHILD DEVELOPMENT CENTER EAGLE ROCK,PATHWAYS,ODREA DIXON,(323) 982-3025,4824 EAGLE ROCK BLVD.,LOS ANGELES,CA,90041,Los Angeles,33,73,Licensed,8/23/07,,2/27/13,1,0,3,4,"02/27/2013, 10/19/2012, 05/21/2012, 03/16/2012",2/27/13,0,2,"10/19/2012, 05/21/2012, 03/16/2012",3,0,"4824 EAGLE ROCK BLVD., LOS ANGELES, CA 90041","4824 Eagle Rock Boulevard, Los Angeles, CA 90041, USA",34.1330544,-118.2153984,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,INFANT CENTER,198018017,PEACE OF MIND PRESCHOOL,PEACE OF MIND DAYCARE INC.,"BRISSETT, VANESSA",(909) 629-0600,240-250 PARCELS STREET,POMONA,CA,91766,Los Angeles,33,22,Licensed,12/11/14,,11/14/14,0,0,2,2,"11/14/2014, 10/30/2014",,0,0,"11/14/2014, 10/30/2014",0,0,"240-250 PARCELS STREET, POMONA, CA 91766","250 South Parcels Street, Pomona, CA 91766, USA",34.0570058,-117.7554,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198018016,PEACE OF MIND PRESCHOOL,"PEACE OF MIND DAYCARE, INC.","BRISSETTE, VANESSA",(909) 629-0600,240-250 S. PARCELS ST.,POMONA,CA,91766,Los Angeles,33,47,Licensed,12/11/14,,11/14/14,0,0,2,2,"11/14/2014, 10/30/2014",,0,0,"11/14/2014, 10/30/2014",0,0,"240-250 S. PARCELS ST., POMONA, CA 91766","250 South Parcels Street, Pomona, CA 91766, USA",34.0570058,-117.7554,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198016346,PEANUTS PLAYHOUSE,CLAUDIA LOPEZ,CLAUDIA LOPEZ,(626) 357-3888,610 W. DUARTE ROAD,MONROVIA,CA,91016,Los Angeles,33,32,Licensed,4/26/11,,12/18/14,1,2,8,11,"12/18/2014, 10/20/2014, 10/09/2014, 05/06/2014, 03/04/2014, 07/10/2012, 06/14/2012, 05/29/2012, 04/25/2012, 04/23/2012, 04/13/2011",3/4/14,3,6,"12/18/2014, 10/20/2014, 10/09/2014, 05/06/2014, 07/10/2012, 04/25/2012, 04/23/2012, 04/13/2011",4,14,"610 W. DUARTE ROAD, MONROVIA, CA 91016","610 West Duarte Road, Monrovia, CA 91016, USA",34.1319747,-118.01205,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,197417981,PEDIATRIC THERAPY NETWORK,PEDIATRIC THERAPY NETWORK,"ESPINOZA, ARACELI",(310) 328-0276,"1815 W. 213TH STREET, #100",TORRANCE,CA,90501,Los Angeles,30,30,Licensed,3/21/12,,10/27/14,0,0,2,2,"10/27/2014, 10/06/2011",,0,0,"10/27/2014, 10/06/2011",0,0,"1815 W. 213TH STREET, #100, TORRANCE, CA 90501","1815 West 213th Street #100, Torrance, CA 90501, USA",33.8358006,-118.3126579,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191602167,PENINSULA COMMUNITY CHURCH PRESCHOOL,PENINSULA COMMUNITY CHURCH,"WELCH, CHRISTINE",(310) 377-4391,5640 W. CRESTRIDGE RD.,RANCHO PALOS VERDES,CA,90275,Los Angeles,30,54,Licensed,10/24/93,,5/1/13,1,0,0,1,5/1/13,5/1/13,0,0,,0,0,"5640 W. CRESTRIDGE RD., RANCHO PALOS VERDES, CA 90275","5640 Crestridge Road, Rancho Palos Verdes, CA 90275, USA",33.7674566,-118.3750659,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,197417551,PENINSULA MONTESSORI SCHOOL,"KRIKORIAN, CLAUDIA & HICKSON, SHANE","KRIKORIAN, CLAUDIA",(310) 544-3099,907 KNOB HILL,REDONDO BEACH,CA,90277,Los Angeles,30,84,Licensed,6/16/11,,6/14/13,1,0,3,4,"06/14/2013, 12/20/2011, 06/16/2011, 06/08/2011",6/14/13,0,0,"12/20/2011, 06/16/2011, 06/08/2011",0,0,"907 KNOB HILL, REDONDO BEACH, CA 90277","907 Knob Hill Avenue, Redondo Beach, CA 90277, USA",33.8283519,-118.3760739,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,INFANT CENTER,198015236,PENNSYLVANIA AVENUE MONTESSORI INFANT CARE,SONDRA WISE KUMARAPERU,VARDUHI HAREYAN,(818) 249-6618,3966 PENNSYLVANIA AVENUE,LA CRESCENTA,CA,91214,Los Angeles,33,20,Licensed,3/22/10,,10/21/14,3,0,6,9,"10/21/2014, 10/21/2014, 06/06/2014, 12/19/2012, 12/19/2012, 12/06/2012, 12/06/2012, 02/10/2011, 10/23/2009","06/06/2014, 12/06/2012, 02/10/2011",4,5,"10/21/2014, 10/21/2014, 12/19/2012, 12/19/2012, 12/06/2012, 10/23/2009",1,1,"3966 PENNSYLVANIA AVENUE, LA CRESCENTA, CA 91214","3966 Pennsylvania Avenue, La Crescenta, CA 91214, USA",34.2201049,-118.248406,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198015235,PENNSYLVANIA AVENUE MONTESSORI PRESCHOOL,SONDRA WISE KUMARAPERU,VARDUHI HAREYAN,(818) 249-6618,3966 PENNSYLVANIA AVENUE,LA CRESCENTA,CA,91214,Los Angeles,33,56,Licensed,3/22/10,,10/21/14,2,0,4,6,"10/21/2014, 06/06/2014, 12/19/2012, 12/19/2012, 12/06/2012, 10/23/2009","06/06/2014, 12/19/2012",0,2,"10/21/2014, 12/19/2012, 12/06/2012, 10/23/2009",0,3,"3966 PENNSYLVANIA AVENUE, LA CRESCENTA, CA 91214","3966 Pennsylvania Avenue, La Crescenta, CA 91214, USA",34.2201049,-118.248406,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,197407811,PENNY AND PEGGY NAIRN 24 HOUR CHILD CARE INC.,"NAIRN, PEGGY AND NAIRN, PENNY",PEGGY & PENNY NAIRN,(818) 892-6635,15300 DEARBORN,NORTH HILLS,CA,91343,Los Angeles,30,25,Licensed,10/17/00,,11/7/14,3,9,7,19,"11/07/2014, 10/29/2014, 10/29/2014, 10/29/2014, 08/19/2014, 08/15/2014, 08/13/2014, 03/14/2014, 03/06/2014, 02/27/2014, 02/18/2014, 02/14/2014, 02/14/2014, 02/04/2014, 12/23/2013, 10/18/2013, 11/09/2012, 07/08/2011, 05/19/2011","08/15/2014, 10/18/2013, 11/09/2012",0,0,"03/14/2014, 03/06/2014, 02/27/2014, 02/18/2014, 02/14/2014, 07/08/2011, 05/19/2011",7,3,"15300 DEARBORN, NORTH HILLS, CA 91343","15300 Dearborn Street, North Hills, CA 91343, USA",34.237098,-118.465706,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,INFANT CENTER,197407810,PENNY AND PEGGY NAIRN 24 HOUR CHILD CARE INC.,"NARIN, PEGGY &  NAIRN, PENNY",PEGGY & PENNY NAIRN,(818) 892-6635,15300 DEARBORN,NORTH HILLS,CA,91343,Los Angeles,30,18,Licensed,10/17/00,,11/7/14,3,8,5,16,"11/07/2014, 11/01/2014, 10/29/2014, 08/15/2014, 08/15/2014, 08/13/2014, 07/24/2014, 07/24/2014, 05/30/2014, 03/14/2014, 03/06/2014, 02/06/2014, 10/18/2013, 11/09/2012, 07/08/2011, 05/19/2011","11/07/2014, 10/18/2013, 11/09/2012",0,0,"08/15/2014, 03/14/2014, 03/06/2014, 07/08/2011, 05/19/2011",1,3,"15300 DEARBORN, NORTH HILLS, CA 91343","15300 Dearborn Street, North Hills, CA 91343, USA",34.237098,-118.465706,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,SCHOOL AGE DAY CARE CENTER,197407812,PENNY AND PEGGY NAIRN 24 HOUR CHILD CARE INC.,"NAIRN, PEGGY AND NAIRN, PENNY",PEGGY & PENNY NAIRN,(818) 892-6635,15300 DEARBORN,NORTH HILLS,CA,91343,Los Angeles,30,15,Licensed,10/17/00,,11/7/14,2,1,4,7,"11/07/2014, 03/14/2014, 03/06/2014, 02/18/2014, 02/04/2014, 01/30/2014, 07/08/2011","11/07/2014, 01/30/2014",0,0,"03/14/2014, 03/06/2014, 02/18/2014, 07/08/2011",3,2,"15300 DEARBORN, NORTH HILLS, CA 91343","15300 Dearborn Street, North Hills, CA 91343, USA",34.237098,-118.465706,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,INFANT CENTER,197407320,PENNY AND PEGGY NAIRN 24-HR CHILDCARE INC.,"PENNY & PEGGY NAIRN 24 HR CHILD CARE, INC",PEGGY NAIRN,(818) 892-6634,9213 COLUMBUS AVENUE,NORTH HILLS,CA,91343,Los Angeles,30,15,Licensed,1/8/01,,11/25/14,3,6,6,15,"11/25/2014, 11/01/2014, 10/31/2014, 08/13/2014, 07/17/2014, 03/14/2014, 03/06/2014, 02/18/2014, 02/14/2014, 12/23/2013, 07/08/2011, 06/29/2011, 05/19/2011, 06/08/2010, 05/05/2010","11/25/2014, 02/14/2014, 06/08/2010",0,2,"03/14/2014, 03/06/2014, 02/18/2014, 07/08/2011, 06/29/2011, 05/19/2011",4,4,"9213 COLUMBUS AVENUE, NORTH HILLS, CA 91343","9213 Columbus Avenue, North Hills, CA 91343, USA",34.2377903,-118.4663181,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,197407318,PENNY AND PEGGY NAIRN 24-HR CHILDCARE INC.,"PENNY & PEGGY NAIRN 24 HR CHILD CARE, INC.",PEGGY NAIRN,(818) 892-6634,9213 COLUMBUS AVENUE,NORTH HILLS,CA,91343,Los Angeles,30,42,Licensed,1/8/01,,11/25/14,2,17,9,28,"11/25/2014, 11/01/2014, 10/31/2014, 10/31/2014, 10/29/2014, 10/22/2014, 08/13/2014, 08/13/2014, 07/17/2014, 06/13/2014, 05/30/2014, 05/16/2014, 03/14/2014, 03/06/2014, 02/27/2014, 02/27/2014, 02/14/2014, 07/13/2012, 07/13/2012, 05/04/2012, 07/08/2011, 05/19/2011, 03/18/2011, 12/29/2010, 12/29/2010, 11/24/2010, 10/12/2010, 06/08/2010","06/08/2010, 02/14/2014",0,2,"03/14/2014, 03/06/2014, 02/27/2014, 02/27/2014, 07/08/2011, 05/19/2011, 03/18/2011, 12/29/2010, 11/24/2010",7,2,"9213 COLUMBUS AVENUE, NORTH HILLS, CA 91343","9213 Columbus Avenue, North Hills, CA 91343, USA",34.2377903,-118.4663181,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191806090,PERRY-MEADOWS LEARNING CENTER,"SCOTT, ANTHONY & JIEANA","CONSTANT, MARGARET",(323) 737-0771,1986 W. JEFFERSON BLVD.,LOS ANGELES,CA,90018,Los Angeles,30,45,Licensed,6/16/93,,10/7/14,2,0,2,4,"10/07/2014, 10/26/2012, 09/26/2012, 09/06/2012","10/07/2014, 09/06/2012",0,5,"10/26/2012, 09/26/2012",0,0,"1986 W. JEFFERSON BLVD., LOS ANGELES, CA 90018","1986 West Jefferson Boulevard, Los Angeles, CA 90018, USA",34.02526,-118.314619,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198007601,PERSONAL INVOLVEMENT CHILDRENS CENTER,PERSONAL INVOLVEMENT CHILDREN CENTER,MAXINE PERRYMAN-DIGGS,(323) 778-0488,8220 S. SAN PEDRO,LOS ANGELES,CA,90003,Los Angeles,33,20,Inactive,10/11/02,,2/13/13,0,0,1,1,2/13/13,,0,0,2/13/13,0,0,"8220 S. SAN PEDRO, LOS ANGELES, CA 90003","8220 South San Pedro Street, Los Angeles, CA 90003, USA",33.9644086,-118.2691538,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,197419097,PETITE SCHOOL HOUSE,LEBEAU ENTERPRISE LLC,RACHEL SPINRAD,(818) 708-8766,17643 ROSCOE BLVD.,NORTHRIDGE,CA,91325,Los Angeles,30,182,Licensed,1/7/14,,6/25/14,0,0,3,3,"06/25/2014, 06/25/2014, 01/03/2014",,0,0,"06/25/2014, 06/25/2014, 01/03/2014",0,1,"17643 ROSCOE BLVD., NORTHRIDGE, CA 91325","17643 Roscoe Boulevard, Northridge, CA 91325, USA",34.2216142,-118.5180399,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198002665,PHASES; AN EARLY LEARNING COMPREHENSIVE,"MURRAY,ANNE MARIE","MURRAY,ANNE MARIE",(562) 439-5222,404 NEWPORT AVENUE,LONG BEACH,CA,90814,Los Angeles,33,15,Licensed,5/2/97,,5/7/14,2,0,0,2,"05/07/2014, 06/22/2010","05/07/2014, 06/22/2010",0,0,,0,0,"404 NEWPORT AVENUE, LONG BEACH, CA 90814","404 Newport Avenue, Long Beach, CA 90814, USA",33.7718588,-118.1510802,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191599870,PHILADELPHIA/CHILD DEVELOPMENT CENTER,POMONA UNIFIED SCHOOL DISTRICT CHILD DEVELOPMENT,PETER PINON,(909) 397-4622,600 E. PHILADELPHIA ST.,POMONA,CA,91766,Los Angeles,33,48,Licensed,8/27/92,,1/9/13,1,0,1,2,"01/09/2013, 09/13/2012",1/9/13,0,0,9/13/12,0,0,"600 E. PHILADELPHIA ST., POMONA, CA 91766","600 Philadelphia Street, Pomona, CA 91766, USA",34.0324514,-117.7436689,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191571744,PHILLIPS RANCH YOUTH WORLD,"GARCIA, CHARLES G. AND SALLY",TERISE BATTLE,(909) 622-5798,"4-A1,A2,A3,A4 VILLAGE LOOP RD.",POMONA,CA,91766,Los Angeles,33,67,Licensed,2/2/92,,5/8/13,1,2,2,5,"05/08/2013, 05/08/2013, 04/26/2013, 02/02/2012, 03/18/2011",2/2/12,0,0,"03/18/2011, 05/08/2013",0,2,"4-A1,A2,A3,A4 VILLAGE LOOP RD., POMONA, CA 91766","4 Village Loop Road, Pomona, CA 91766, USA",34.031735,-117.772625,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,SCHOOL AGE DAY CARE CENTER,191596384,PHILLIPS RANCH YOUTH WORLD-SCHOOL AGE PROGRAM,"GARCIA, CHARLES G. & SALLY",TERISE BATTE,(909) 622-5798,4 A-1 VILLAGE LOOP RD.,POMONA,CA,91766,Los Angeles,33,59,Licensed,5/17/91,,7/3/12,1,0,2,3,"07/03/2012, 01/31/2012, 01/17/2012",1/17/12,0,0,"07/03/2012, 01/31/2012",0,0,"4 A-1 VILLAGE LOOP RD., POMONA, CA 91766","4 Village Loop Road, Pomona, CA 91766, USA",34.031735,-117.772625,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191870736,PHILLIPS STATE PRESCHOOL,INTERNATIONAL INSTITUTE CHILD DEVELOPMENT DIVISION,"PHILLIPS, RAYE",(323) 231-5577,971 E. 43RD ST.,LOS ANGELES,CA,90011,Los Angeles,33,29,Licensed,9/13/93,,8/8/12,2,0,0,2,"08/08/2012, 09/10/2010","08/08/2012, 09/10/2010",0,0,,0,0,"971 E. 43RD ST., LOS ANGELES, CA 90011","971 East 43rd Street, Los Angeles, CA 90011, USA",34.006001,-118.258399,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198006095,PICO GARDEN,"FOUNDATION FOR EARLY CHILDHOOD ED., INC.",SABRINA ROMERO,(323) 264-3649,1500 E. 4TH STREET,LOS ANGELES,CA,90033,Los Angeles,33,68,Licensed,7/14/00,,5/28/14,2,0,1,3,"05/28/2014, 01/18/2013, 10/21/2010","05/28/2014, 10/21/2010",0,0,1/18/13,0,0,"1500 E. 4TH STREET, LOS ANGELES, CA 90033","1500 East 4th Street, Los Angeles, CA 90033, USA",34.042682,-118.2236493,RANGE_INTERPOLATED,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191801542,PICO PRE-SCHOOL # 1,PICO SCHOOL INCORPORATED,"DIXON,BETTY L.",(213) 936-7652,4436 WEST PICO,LOS ANGELES,CA,90019,Los Angeles,30,44,Licensed,12/6/94,,9/19/14,2,0,0,2,"09/19/2014, 02/01/2012","09/19/2014, 02/01/2012",0,2,,0,0,"4436 WEST PICO, LOS ANGELES, CA 90019   0","4436 West Pico Boulevard, Los Angeles, CA 90019, USA",34.047969,-118.331739,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198008125,PICO UNION PRESCHOOL CENTER/PARA LOS NINOS,PARA LOS NINOS,EVELYN CUMPIAN,(213) 484-5162,1521 W. THIRD ST.,LOS ANGELES,CA,90026,Los Angeles,33,72,Licensed,4/2/03,,4/22/14,2,2,4,8,"04/22/2014, 04/22/2014, 04/24/2013, 01/15/2013, 07/11/2012, 05/09/2012, 11/02/2011, 11/02/2011","04/22/2014, 05/09/2012",0,1,"04/22/2014, 04/24/2013, 01/15/2013, 07/11/2012",2,1,"1521 W. THIRD ST., LOS ANGELES, CA 90026","1521 West 3rd Street, Los Angeles, CA 90017, USA",34.05993,-118.26506,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191601362,PILGRIM LUTHERAN CHURCH,PILGRIM LUTHERAN CHURCH,"MULLIGAN, JUDY",(310) 828-6233,1730 WILSHIRE,SANTA MONICA,CA,90403,Los Angeles,30,30,Licensed,10/28/93,,5/14/14,1,1,2,4,"05/14/2014, 01/27/2014, 01/27/2014, 07/26/2012",7/26/12,0,0,"05/14/2014, 01/27/2014",0,1,"1730 WILSHIRE, SANTA MONICA, CA 90403","1730 Wilshire Boulevard, Santa Monica, CA 90403, USA",34.0294297,-118.4852131,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198001459,PILGRIM SCHOOL,PILGRIM SCHOOL,SHERYL COHEN,(213) 385-7351,540 SO. COMMONWEALTH AVE.,LOS ANGELES,CA,90020,Los Angeles,33,60,Licensed,9/28/95,,2/5/14,1,1,0,2,"02/05/2014, 05/06/2010",2/5/14,0,0,,0,0,"540 SO. COMMONWEALTH AVE., LOS ANGELES, CA 90020","540 South Commonwealth Avenue, Los Angeles, CA 90020, USA",34.0645842,-118.2856538,RANGE_INTERPOLATED,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,198004329,PINE HEAD START,LONG BEACH UNIFIED SCHOOL DISTRICT HEAD START,ANGELA HULLETT,(562) 590-7976,927 PINE AVE.,LONG BEACH,CA,90813,Los Angeles,33,75,Licensed,9/1/98,,12/18/14,2,0,6,8,"12/18/2014, 10/30/2014, 03/25/2014, 02/25/2014, 11/19/2013, 06/02/2011, 03/16/2011, 03/08/2011","12/18/2014, 11/19/2013",0,2,"10/30/2014, 03/25/2014, 02/25/2014, 06/02/2011, 03/16/2011, 03/08/2011",3,1,"927 PINE AVE., LONG BEACH, CA 90813","927 Pine Avenue, Long Beach, CA 90813, USA",33.7783779,-118.192753,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/15,DAY CARE CENTER,191223584,PINECREST SCHOOL - LANCASTER,"PINECREST SCHOOL, INC.","LISA,LATIMER",(661) 723-0366,2110 WEST AVENUE K,LANCASTER,CA,93536,Los Angeles,30,81,Licensed,8/30/89,,3/19/14,2,0,3,5,"03/19/2014, 03/19/2014, 08/01/2012, 02/02/2012, 10/28/2011","03/19/2014, 10/28/2011",0,0,"03/19/2014, 08/01/2012, 02/02/2012",0,0,"2110 WEST AVENUE K, LANCASTER, CA 93536","2110 West Avenue K, Lancaster, CA 93536, USA",34.6745812,-118.1687931,ROOFTOP,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
